Record Length,Analog:7000,,,,
Sample Interval,CH1:0.0000010000000 CH2:0.0000010000000,,,,
Vertical Units,CH1:V CH2:V,,,,
Vertical Scale,CH1:0.05 CH2:0.50,,,,
Vertical Offset,CH1:-0.17100 CH2:-0.13000,,,,
Horizontal Units,us,,,,
Horizontal Scale,500,,,,
Model Number,T3DSO1104 ,,,,
Serial Number,T0101C18470265,,,,
Software Version,8.1.6.1.26,,,,
Source,CH1,CH2,,,
Second,Volt,Volt,,voltage,wavelength
0.005866,0.301,-0.89,79.11,79.11,-0.19268484
0.005867,0.299,-0.89,79.11,79.11,-0.19268484
0.005868,0.301,-0.89,79.11,79.11,-0.19268484
0.005869,0.301,-0.89,79.11,79.11,-0.19268484
0.00587,0.303,-0.89,79.11,79.11,-0.19268484
0.005871,0.301,-0.89,79.11,79.11,-0.19268484
0.005872,0.297,-0.89,79.11,79.11,-0.19268484
0.005873,0.303,-0.89,79.11,79.11,-0.19268484
0.005874,0.297,-0.89,79.11,79.11,-0.19268484
0.005875,0.299,-0.89,79.11,79.11,-0.19268484
0.005876,0.299,-0.89,79.11,79.11,-0.19268484
0.005877,0.297,-0.91,79.09,79.09,-0.19263196
0.005878,0.303,-0.89,79.11,79.11,-0.19268484
0.005879,0.299,-0.89,79.11,79.11,-0.19268484
0.00588,0.299,-0.89,79.11,79.11,-0.19268484
0.005881,0.301,-0.89,79.11,79.11,-0.19268484
0.005882,0.299,-0.89,79.11,79.11,-0.19268484
0.005883,0.299,-0.89,79.11,79.11,-0.19268484
0.005884,0.299,-0.89,79.11,79.11,-0.19268484
0.005885,0.295,-0.89,79.11,79.11,-0.19268484
0.005886,0.297,-0.89,79.11,79.11,-0.19268484
0.005887,0.299,-0.89,79.11,79.11,-0.19268484
0.005888,0.301,-0.89,79.11,79.11,-0.19268484
0.005889,0.301,-0.89,79.11,79.11,-0.19268484
0.00589,0.301,-0.89,79.11,79.11,-0.19268484
0.005891,0.303,-0.89,79.11,79.11,-0.19268484
0.005892,0.297,-0.91,79.09,79.09,-0.19263196
0.005893,0.301,-0.89,79.11,79.11,-0.19268484
0.005894,0.301,-0.89,79.11,79.11,-0.19268484
0.005895,0.301,-0.89,79.11,79.11,-0.19268484
0.005896,0.303,-0.89,79.11,79.11,-0.19268484
0.005897,0.301,-0.89,79.11,79.11,-0.19268484
0.005898,0.301,-0.89,79.11,79.11,-0.19268484
0.005899,0.303,-0.89,79.11,79.11,-0.19268484
0.0059,0.301,-0.89,79.11,79.11,-0.19268484
0.005901,0.301,-0.89,79.11,79.11,-0.19268484
0.005902,0.301,-0.91,79.09,79.09,-0.19263196
0.005903,0.299,-0.91,79.09,79.09,-0.19263196
0.005904,0.301,-0.89,79.11,79.11,-0.19268484
0.005905,0.301,-0.91,79.09,79.09,-0.19263196
0.005906,0.301,-0.91,79.09,79.09,-0.19263196
0.005907,0.301,-0.91,79.09,79.09,-0.19263196
0.005908,0.299,-0.91,79.09,79.09,-0.19263196
0.005909,0.301,-0.91,79.09,79.09,-0.19263196
0.00591,0.301,-0.91,79.09,79.09,-0.19263196
0.005911,0.299,-0.91,79.09,79.09,-0.19263196
0.005912,0.299,-0.91,79.09,79.09,-0.19263196
0.005913,0.301,-0.91,79.09,79.09,-0.19263196
0.005914,0.299,-0.91,79.09,79.09,-0.19263196
0.005915,0.303,-0.91,79.09,79.09,-0.19263196
0.005916,0.297,-0.91,79.09,79.09,-0.19263196
0.005917,0.301,-0.91,79.09,79.09,-0.19263196
0.005918,0.301,-0.91,79.09,79.09,-0.19263196
0.005919,0.303,-0.91,79.09,79.09,-0.19263196
0.00592,0.305,-0.91,79.09,79.09,-0.19263196
0.005921,0.299,-0.91,79.09,79.09,-0.19263196
0.005922,0.295,-0.91,79.09,79.09,-0.19263196
0.005923,0.299,-0.91,79.09,79.09,-0.19263196
0.005924,0.301,-0.91,79.09,79.09,-0.19263196
0.005925,0.303,-0.91,79.09,79.09,-0.19263196
0.005926,0.301,-0.91,79.09,79.09,-0.19263196
0.005927,0.299,-0.91,79.09,79.09,-0.19263196
0.005928,0.301,-0.91,79.09,79.09,-0.19263196
0.005929,0.301,-0.93,79.07,79.07,-0.19257908
0.00593,0.299,-0.91,79.09,79.09,-0.19263196
0.005931,0.301,-0.91,79.09,79.09,-0.19263196
0.005932,0.299,-0.91,79.09,79.09,-0.19263196
0.005933,0.301,-0.91,79.09,79.09,-0.19263196
0.005934,0.299,-0.91,79.09,79.09,-0.19263196
0.005935,0.299,-0.91,79.09,79.09,-0.19263196
0.005936,0.301,-0.91,79.09,79.09,-0.19263196
0.005937,0.299,-0.91,79.09,79.09,-0.19263196
0.005938,0.301,-0.91,79.09,79.09,-0.19263196
0.005939,0.301,-0.91,79.09,79.09,-0.19263196
0.00594,0.299,-0.91,79.09,79.09,-0.19263196
0.005941,0.301,-0.91,79.09,79.09,-0.19263196
0.005942,0.299,-0.91,79.09,79.09,-0.19263196
0.005943,0.299,-0.91,79.09,79.09,-0.19263196
0.005944,0.303,-0.91,79.09,79.09,-0.19263196
0.005945,0.299,-0.91,79.09,79.09,-0.19263196
0.005946,0.299,-0.91,79.09,79.09,-0.19263196
0.005947,0.301,-0.91,79.09,79.09,-0.19263196
0.005948,0.299,-0.91,79.09,79.09,-0.19263196
0.005949,0.299,-0.91,79.09,79.09,-0.19263196
0.00595,0.301,-0.91,79.09,79.09,-0.19263196
0.005951,0.303,-0.91,79.09,79.09,-0.19263196
0.005952,0.299,-0.93,79.07,79.07,-0.19257908
0.005953,0.299,-0.93,79.07,79.07,-0.19257908
0.005954,0.301,-0.93,79.07,79.07,-0.19257908
0.005955,0.299,-0.91,79.09,79.09,-0.19263196
0.005956,0.297,-0.93,79.07,79.07,-0.19257908
0.005957,0.301,-0.93,79.07,79.07,-0.19257908
0.005958,0.301,-0.93,79.07,79.07,-0.19257908
0.005959,0.299,-0.93,79.07,79.07,-0.19257908
0.00596,0.299,-0.93,79.07,79.07,-0.19257908
0.005961,0.299,-0.93,79.07,79.07,-0.19257908
0.005962,0.301,-0.93,79.07,79.07,-0.19257908
0.005963,0.305,-0.93,79.07,79.07,-0.19257908
0.005964,0.301,-0.93,79.07,79.07,-0.19257908
0.005965,0.301,-0.93,79.07,79.07,-0.19257908
0.005966,0.303,-0.93,79.07,79.07,-0.19257908
0.005967,0.303,-0.93,79.07,79.07,-0.19257908
0.005968,0.299,-0.93,79.07,79.07,-0.19257908
0.005969,0.301,-0.93,79.07,79.07,-0.19257908
0.00597,0.301,-0.93,79.07,79.07,-0.19257908
0.005971,0.299,-0.93,79.07,79.07,-0.19257908
0.005972,0.299,-0.93,79.07,79.07,-0.19257908
0.005973,0.303,-0.93,79.07,79.07,-0.19257908
0.005974,0.301,-0.93,79.07,79.07,-0.19257908
0.005975,0.301,-0.93,79.07,79.07,-0.19257908
0.005976,0.303,-0.93,79.07,79.07,-0.19257908
0.005977,0.301,-0.93,79.07,79.07,-0.19257908
0.005978,0.301,-0.93,79.07,79.07,-0.19257908
0.005979,0.297,-0.93,79.07,79.07,-0.19257908
0.00598,0.303,-0.93,79.07,79.07,-0.19257908
0.005981,0.299,-0.93,79.07,79.07,-0.19257908
0.005982,0.301,-0.93,79.07,79.07,-0.19257908
0.005983,0.297,-0.93,79.07,79.07,-0.19257908
0.005984,0.301,-0.93,79.07,79.07,-0.19257908
0.005985,0.301,-0.93,79.07,79.07,-0.19257908
0.005986,0.299,-0.93,79.07,79.07,-0.19257908
0.005987,0.299,-0.93,79.07,79.07,-0.19257908
0.005988,0.303,-0.93,79.07,79.07,-0.19257908
0.005989,0.303,-0.93,79.07,79.07,-0.19257908
0.00599,0.303,-0.93,79.07,79.07,-0.19257908
0.005991,0.301,-0.93,79.07,79.07,-0.19257908
0.005992,0.303,-0.93,79.07,79.07,-0.19257908
0.005993,0.301,-0.93,79.07,79.07,-0.19257908
0.005994,0.301,-0.93,79.07,79.07,-0.19257908
0.005995,0.301,-0.93,79.07,79.07,-0.19257908
0.005996,0.301,-0.93,79.07,79.07,-0.19257908
0.005997,0.303,-0.93,79.07,79.07,-0.19257908
0.005998,0.299,-0.93,79.07,79.07,-0.19257908
0.005999,0.301,-0.95,79.05,79.05,-0.1925262
0.006,0.303,-0.93,79.07,79.07,-0.19257908
0.006001,0.301,-0.95,79.05,79.05,-0.1925262
0.006002,0.301,-0.93,79.07,79.07,-0.19257908
0.006003,0.301,-0.93,79.07,79.07,-0.19257908
0.006004,0.303,-0.93,79.07,79.07,-0.19257908
0.006005,0.303,-0.93,79.07,79.07,-0.19257908
0.006006,0.301,-0.93,79.07,79.07,-0.19257908
0.006007,0.303,-0.95,79.05,79.05,-0.1925262
0.006008,0.301,-0.95,79.05,79.05,-0.1925262
0.006009,0.301,-0.95,79.05,79.05,-0.1925262
0.00601,0.301,-0.95,79.05,79.05,-0.1925262
0.006011,0.299,-0.95,79.05,79.05,-0.1925262
0.006012,0.301,-0.95,79.05,79.05,-0.1925262
0.006013,0.303,-0.95,79.05,79.05,-0.1925262
0.006014,0.301,-0.95,79.05,79.05,-0.1925262
0.006015,0.303,-0.95,79.05,79.05,-0.1925262
0.006016,0.303,-0.95,79.05,79.05,-0.1925262
0.006017,0.299,-0.95,79.05,79.05,-0.1925262
0.006018,0.299,-0.95,79.05,79.05,-0.1925262
0.006019,0.299,-0.95,79.05,79.05,-0.1925262
0.00602,0.301,-0.95,79.05,79.05,-0.1925262
0.006021,0.301,-0.95,79.05,79.05,-0.1925262
0.006022,0.299,-0.95,79.05,79.05,-0.1925262
0.006023,0.301,-0.95,79.05,79.05,-0.1925262
0.006024,0.299,-0.95,79.05,79.05,-0.1925262
0.006025,0.301,-0.95,79.05,79.05,-0.1925262
0.006026,0.303,-0.95,79.05,79.05,-0.1925262
0.006027,0.303,-0.95,79.05,79.05,-0.1925262
0.006028,0.303,-0.95,79.05,79.05,-0.1925262
0.006029,0.305,-0.95,79.05,79.05,-0.1925262
0.00603,0.303,-0.95,79.05,79.05,-0.1925262
0.006031,0.301,-0.95,79.05,79.05,-0.1925262
0.006032,0.303,-0.95,79.05,79.05,-0.1925262
0.006033,0.301,-0.95,79.05,79.05,-0.1925262
0.006034,0.301,-0.95,79.05,79.05,-0.1925262
0.006035,0.303,-0.95,79.05,79.05,-0.1925262
0.006036,0.303,-0.95,79.05,79.05,-0.1925262
0.006037,0.303,-0.95,79.05,79.05,-0.1925262
0.006038,0.303,-0.95,79.05,79.05,-0.1925262
0.006039,0.299,-0.95,79.05,79.05,-0.1925262
0.00604,0.303,-0.95,79.05,79.05,-0.1925262
0.006041,0.301,-0.95,79.05,79.05,-0.1925262
0.006042,0.301,-0.95,79.05,79.05,-0.1925262
0.006043,0.305,-0.95,79.05,79.05,-0.1925262
0.006044,0.303,-0.95,79.05,79.05,-0.1925262
0.006045,0.301,-0.95,79.05,79.05,-0.1925262
0.006046,0.301,-0.95,79.05,79.05,-0.1925262
0.006047,0.301,-0.95,79.05,79.05,-0.1925262
0.006048,0.301,-0.95,79.05,79.05,-0.1925262
0.006049,0.303,-0.95,79.05,79.05,-0.1925262
0.00605,0.301,-0.95,79.05,79.05,-0.1925262
0.006051,0.301,-0.95,79.05,79.05,-0.1925262
0.006052,0.303,-0.95,79.05,79.05,-0.1925262
0.006053,0.301,-0.95,79.05,79.05,-0.1925262
0.006054,0.303,-0.97,79.03,79.03,-0.19247332
0.006055,0.301,-0.97,79.03,79.03,-0.19247332
0.006056,0.303,-0.95,79.05,79.05,-0.1925262
0.006057,0.299,-0.97,79.03,79.03,-0.19247332
0.006058,0.299,-0.95,79.05,79.05,-0.1925262
0.006059,0.299,-0.97,79.03,79.03,-0.19247332
0.00606,0.301,-0.97,79.03,79.03,-0.19247332
0.006061,0.305,-0.97,79.03,79.03,-0.19247332
0.006062,0.299,-0.97,79.03,79.03,-0.19247332
0.006063,0.305,-0.97,79.03,79.03,-0.19247332
0.006064,0.301,-0.97,79.03,79.03,-0.19247332
0.006065,0.301,-0.97,79.03,79.03,-0.19247332
0.006066,0.301,-0.97,79.03,79.03,-0.19247332
0.006067,0.303,-0.97,79.03,79.03,-0.19247332
0.006068,0.303,-0.97,79.03,79.03,-0.19247332
0.006069,0.299,-0.97,79.03,79.03,-0.19247332
0.00607,0.301,-0.99,79.01,79.01,-0.19242044
0.006071,0.301,-0.97,79.03,79.03,-0.19247332
0.006072,0.301,-0.97,79.03,79.03,-0.19247332
0.006073,0.303,-0.97,79.03,79.03,-0.19247332
0.006074,0.299,-0.97,79.03,79.03,-0.19247332
0.006075,0.303,-0.97,79.03,79.03,-0.19247332
0.006076,0.299,-0.97,79.03,79.03,-0.19247332
0.006077,0.305,-0.97,79.03,79.03,-0.19247332
0.006078,0.301,-0.97,79.03,79.03,-0.19247332
0.006079,0.301,-0.97,79.03,79.03,-0.19247332
0.00608,0.299,-0.97,79.03,79.03,-0.19247332
0.006081,0.301,-0.97,79.03,79.03,-0.19247332
0.006082,0.301,-0.97,79.03,79.03,-0.19247332
0.006083,0.301,-0.97,79.03,79.03,-0.19247332
0.006084,0.303,-0.97,79.03,79.03,-0.19247332
0.006085,0.301,-0.97,79.03,79.03,-0.19247332
0.006086,0.301,-0.97,79.03,79.03,-0.19247332
0.006087,0.301,-0.97,79.03,79.03,-0.19247332
0.006088,0.303,-0.97,79.03,79.03,-0.19247332
0.006089,0.301,-0.97,79.03,79.03,-0.19247332
0.00609,0.299,-0.97,79.03,79.03,-0.19247332
0.006091,0.303,-0.97,79.03,79.03,-0.19247332
0.006092,0.303,-0.97,79.03,79.03,-0.19247332
0.006093,0.301,-0.97,79.03,79.03,-0.19247332
0.006094,0.303,-0.97,79.03,79.03,-0.19247332
0.006095,0.305,-0.97,79.03,79.03,-0.19247332
0.006096,0.303,-0.97,79.03,79.03,-0.19247332
0.006097,0.305,-0.97,79.03,79.03,-0.19247332
0.006098,0.303,-0.97,79.03,79.03,-0.19247332
0.006099,0.303,-0.97,79.03,79.03,-0.19247332
0.0061,0.303,-0.97,79.03,79.03,-0.19247332
0.006101,0.303,-0.97,79.03,79.03,-0.19247332
0.006102,0.303,-0.99,79.01,79.01,-0.19242044
0.006103,0.301,-0.97,79.03,79.03,-0.19247332
0.006104,0.299,-0.99,79.01,79.01,-0.19242044
0.006105,0.299,-0.99,79.01,79.01,-0.19242044
0.006106,0.305,-0.97,79.03,79.03,-0.19247332
0.006107,0.303,-0.99,79.01,79.01,-0.19242044
0.006108,0.303,-0.99,79.01,79.01,-0.19242044
0.006109,0.301,-0.99,79.01,79.01,-0.19242044
0.00611,0.303,-0.99,79.01,79.01,-0.19242044
0.006111,0.303,-0.99,79.01,79.01,-0.19242044
0.006112,0.303,-0.99,79.01,79.01,-0.19242044
0.006113,0.303,-0.99,79.01,79.01,-0.19242044
0.006114,0.305,-0.99,79.01,79.01,-0.19242044
0.006115,0.307,-0.99,79.01,79.01,-0.19242044
0.006116,0.301,-0.99,79.01,79.01,-0.19242044
0.006117,0.303,-0.99,79.01,79.01,-0.19242044
0.006118,0.303,-0.99,79.01,79.01,-0.19242044
0.006119,0.303,-0.99,79.01,79.01,-0.19242044
0.00612,0.299,-0.99,79.01,79.01,-0.19242044
0.006121,0.303,-0.99,79.01,79.01,-0.19242044
0.006122,0.303,-0.99,79.01,79.01,-0.19242044
0.006123,0.303,-0.99,79.01,79.01,-0.19242044
0.006124,0.301,-0.99,79.01,79.01,-0.19242044
0.006125,0.303,-0.99,79.01,79.01,-0.19242044
0.006126,0.301,-0.99,79.01,79.01,-0.19242044
0.006127,0.301,-0.99,79.01,79.01,-0.19242044
0.006128,0.305,-0.99,79.01,79.01,-0.19242044
0.006129,0.303,-0.99,79.01,79.01,-0.19242044
0.00613,0.301,-0.99,79.01,79.01,-0.19242044
0.006131,0.303,-1.01,78.99,78.99,-0.192368233
0.006132,0.305,-0.99,79.01,79.01,-0.19242044
0.006133,0.301,-0.99,79.01,79.01,-0.19242044
0.006134,0.303,-0.99,79.01,79.01,-0.19242044
0.006135,0.301,-0.99,79.01,79.01,-0.19242044
0.006136,0.303,-0.99,79.01,79.01,-0.19242044
0.006137,0.301,-0.99,79.01,79.01,-0.19242044
0.006138,0.303,-0.99,79.01,79.01,-0.19242044
0.006139,0.303,-0.99,79.01,79.01,-0.19242044
0.00614,0.305,-0.99,79.01,79.01,-0.19242044
0.006141,0.301,-0.99,79.01,79.01,-0.19242044
0.006142,0.301,-0.99,79.01,79.01,-0.19242044
0.006143,0.305,-0.99,79.01,79.01,-0.19242044
0.006144,0.301,-0.99,79.01,79.01,-0.19242044
0.006145,0.303,-0.99,79.01,79.01,-0.19242044
0.006146,0.305,-0.99,79.01,79.01,-0.19242044
0.006147,0.305,-0.99,79.01,79.01,-0.19242044
0.006148,0.303,-0.99,79.01,79.01,-0.19242044
0.006149,0.305,-0.99,79.01,79.01,-0.19242044
0.00615,0.305,-1.01,78.99,78.99,-0.192368233
0.006151,0.301,-1.01,78.99,78.99,-0.192368233
0.006152,0.305,-0.99,79.01,79.01,-0.19242044
0.006153,0.301,-0.99,79.01,79.01,-0.19242044
0.006154,0.303,-1.01,78.99,78.99,-0.192368233
0.006155,0.303,-0.99,79.01,79.01,-0.19242044
0.006156,0.303,-0.99,79.01,79.01,-0.19242044
0.006157,0.303,-0.99,79.01,79.01,-0.19242044
0.006158,0.303,-1.01,78.99,78.99,-0.192368233
0.006159,0.303,-1.01,78.99,78.99,-0.192368233
0.00616,0.303,-1.01,78.99,78.99,-0.192368233
0.006161,0.307,-1.01,78.99,78.99,-0.192368233
0.006162,0.305,-1.01,78.99,78.99,-0.192368233
0.006163,0.305,-1.01,78.99,78.99,-0.192368233
0.006164,0.301,-1.01,78.99,78.99,-0.192368233
0.006165,0.305,-1.01,78.99,78.99,-0.192368233
0.006166,0.305,-0.99,79.01,79.01,-0.19242044
0.006167,0.303,-0.99,79.01,79.01,-0.19242044
0.006168,0.301,-0.99,79.01,79.01,-0.19242044
0.006169,0.305,-0.99,79.01,79.01,-0.19242044
0.00617,0.301,-0.99,79.01,79.01,-0.19242044
0.006171,0.303,-0.99,79.01,79.01,-0.19242044
0.006172,0.301,-0.99,79.01,79.01,-0.19242044
0.006173,0.303,-0.99,79.01,79.01,-0.19242044
0.006174,0.303,-1.01,78.99,78.99,-0.192368233
0.006175,0.299,-1.01,78.99,78.99,-0.192368233
0.006176,0.303,-0.99,79.01,79.01,-0.19242044
0.006177,0.303,-0.99,79.01,79.01,-0.19242044
0.006178,0.301,-1.01,78.99,78.99,-0.192368233
0.006179,0.301,-0.99,79.01,79.01,-0.19242044
0.00618,0.303,-0.99,79.01,79.01,-0.19242044
0.006181,0.305,-0.99,79.01,79.01,-0.19242044
0.006182,0.305,-0.99,79.01,79.01,-0.19242044
0.006183,0.301,-0.99,79.01,79.01,-0.19242044
0.006184,0.305,-0.99,79.01,79.01,-0.19242044
0.006185,0.301,-0.99,79.01,79.01,-0.19242044
0.006186,0.305,-0.99,79.01,79.01,-0.19242044
0.006187,0.301,-0.99,79.01,79.01,-0.19242044
0.006188,0.301,-0.99,79.01,79.01,-0.19242044
0.006189,0.301,-0.99,79.01,79.01,-0.19242044
0.00619,0.303,-0.99,79.01,79.01,-0.19242044
0.006191,0.305,-0.99,79.01,79.01,-0.19242044
0.006192,0.303,-0.99,79.01,79.01,-0.19242044
0.006193,0.305,-0.99,79.01,79.01,-0.19242044
0.006194,0.303,-0.99,79.01,79.01,-0.19242044
0.006195,0.305,-0.99,79.01,79.01,-0.19242044
0.006196,0.303,-0.99,79.01,79.01,-0.19242044
0.006197,0.303,-0.99,79.01,79.01,-0.19242044
0.006198,0.305,-0.99,79.01,79.01,-0.19242044
0.006199,0.305,-0.99,79.01,79.01,-0.19242044
0.0062,0.305,-0.99,79.01,79.01,-0.19242044
0.006201,0.303,-0.99,79.01,79.01,-0.19242044
0.006202,0.305,-0.99,79.01,79.01,-0.19242044
0.006203,0.305,-0.99,79.01,79.01,-0.19242044
0.006204,0.303,-0.99,79.01,79.01,-0.19242044
0.006205,0.301,-0.99,79.01,79.01,-0.19242044
0.006206,0.303,-0.99,79.01,79.01,-0.19242044
0.006207,0.305,-0.99,79.01,79.01,-0.19242044
0.006208,0.299,-0.99,79.01,79.01,-0.19242044
0.006209,0.305,-0.99,79.01,79.01,-0.19242044
0.00621,0.303,-0.99,79.01,79.01,-0.19242044
0.006211,0.303,-0.99,79.01,79.01,-0.19242044
0.006212,0.301,-0.99,79.01,79.01,-0.19242044
0.006213,0.307,-0.99,79.01,79.01,-0.19242044
0.006214,0.307,-0.99,79.01,79.01,-0.19242044
0.006215,0.303,-0.99,79.01,79.01,-0.19242044
0.006216,0.307,-0.97,79.03,79.03,-0.19247332
0.006217,0.305,-0.99,79.01,79.01,-0.19242044
0.006218,0.301,-0.97,79.03,79.03,-0.19247332
0.006219,0.301,-0.97,79.03,79.03,-0.19247332
0.00622,0.301,-0.97,79.03,79.03,-0.19247332
0.006221,0.305,-0.97,79.03,79.03,-0.19247332
0.006222,0.301,-0.97,79.03,79.03,-0.19247332
0.006223,0.303,-0.97,79.03,79.03,-0.19247332
0.006224,0.301,-0.97,79.03,79.03,-0.19247332
0.006225,0.307,-0.97,79.03,79.03,-0.19247332
0.006226,0.307,-0.97,79.03,79.03,-0.19247332
0.006227,0.303,-0.97,79.03,79.03,-0.19247332
0.006228,0.305,-0.97,79.03,79.03,-0.19247332
0.006229,0.305,-0.97,79.03,79.03,-0.19247332
0.00623,0.303,-0.97,79.03,79.03,-0.19247332
0.006231,0.303,-0.97,79.03,79.03,-0.19247332
0.006232,0.305,-0.97,79.03,79.03,-0.19247332
0.006233,0.303,-0.97,79.03,79.03,-0.19247332
0.006234,0.305,-0.97,79.03,79.03,-0.19247332
0.006235,0.303,-0.97,79.03,79.03,-0.19247332
0.006236,0.305,-0.97,79.03,79.03,-0.19247332
0.006237,0.299,-0.97,79.03,79.03,-0.19247332
0.006238,0.305,-0.97,79.03,79.03,-0.19247332
0.006239,0.303,-0.97,79.03,79.03,-0.19247332
0.00624,0.303,-0.97,79.03,79.03,-0.19247332
0.006241,0.305,-0.97,79.03,79.03,-0.19247332
0.006242,0.305,-0.97,79.03,79.03,-0.19247332
0.006243,0.305,-0.97,79.03,79.03,-0.19247332
0.006244,0.301,-0.97,79.03,79.03,-0.19247332
0.006245,0.305,-0.97,79.03,79.03,-0.19247332
0.006246,0.305,-0.97,79.03,79.03,-0.19247332
0.006247,0.305,-0.97,79.03,79.03,-0.19247332
0.006248,0.301,-0.97,79.03,79.03,-0.19247332
0.006249,0.305,-0.97,79.03,79.03,-0.19247332
0.00625,0.305,-0.97,79.03,79.03,-0.19247332
0.006251,0.301,-0.97,79.03,79.03,-0.19247332
0.006252,0.301,-0.97,79.03,79.03,-0.19247332
0.006253,0.305,-0.97,79.03,79.03,-0.19247332
0.006254,0.301,-0.97,79.03,79.03,-0.19247332
0.006255,0.305,-0.97,79.03,79.03,-0.19247332
0.006256,0.305,-0.97,79.03,79.03,-0.19247332
0.006257,0.307,-0.97,79.03,79.03,-0.19247332
0.006258,0.305,-0.97,79.03,79.03,-0.19247332
0.006259,0.307,-0.97,79.03,79.03,-0.19247332
0.00626,0.305,-0.97,79.03,79.03,-0.19247332
0.006261,0.303,-0.97,79.03,79.03,-0.19247332
0.006262,0.301,-0.97,79.03,79.03,-0.19247332
0.006263,0.303,-0.97,79.03,79.03,-0.19247332
0.006264,0.303,-0.97,79.03,79.03,-0.19247332
0.006265,0.297,-0.97,79.03,79.03,-0.19247332
0.006266,0.303,-0.97,79.03,79.03,-0.19247332
0.006267,0.303,-0.97,79.03,79.03,-0.19247332
0.006268,0.305,-0.95,79.05,79.05,-0.1925262
0.006269,0.303,-0.97,79.03,79.03,-0.19247332
0.00627,0.303,-0.97,79.03,79.03,-0.19247332
0.006271,0.305,-0.95,79.05,79.05,-0.1925262
0.006272,0.303,-0.97,79.03,79.03,-0.19247332
0.006273,0.305,-0.95,79.05,79.05,-0.1925262
0.006274,0.307,-0.95,79.05,79.05,-0.1925262
0.006275,0.305,-0.95,79.05,79.05,-0.1925262
0.006276,0.303,-0.95,79.05,79.05,-0.1925262
0.006277,0.305,-0.95,79.05,79.05,-0.1925262
0.006278,0.305,-0.95,79.05,79.05,-0.1925262
0.006279,0.301,-0.95,79.05,79.05,-0.1925262
0.00628,0.301,-0.95,79.05,79.05,-0.1925262
0.006281,0.303,-0.95,79.05,79.05,-0.1925262
0.006282,0.301,-0.95,79.05,79.05,-0.1925262
0.006283,0.303,-0.95,79.05,79.05,-0.1925262
0.006284,0.303,-0.95,79.05,79.05,-0.1925262
0.006285,0.305,-0.95,79.05,79.05,-0.1925262
0.006286,0.305,-0.95,79.05,79.05,-0.1925262
0.006287,0.301,-0.95,79.05,79.05,-0.1925262
0.006288,0.301,-0.95,79.05,79.05,-0.1925262
0.006289,0.305,-0.95,79.05,79.05,-0.1925262
0.00629,0.301,-0.95,79.05,79.05,-0.1925262
0.006291,0.303,-0.95,79.05,79.05,-0.1925262
0.006292,0.303,-0.95,79.05,79.05,-0.1925262
0.006293,0.301,-0.95,79.05,79.05,-0.1925262
0.006294,0.303,-0.95,79.05,79.05,-0.1925262
0.006295,0.303,-0.95,79.05,79.05,-0.1925262
0.006296,0.305,-0.95,79.05,79.05,-0.1925262
0.006297,0.305,-0.95,79.05,79.05,-0.1925262
0.006298,0.305,-0.95,79.05,79.05,-0.1925262
0.006299,0.307,-0.95,79.05,79.05,-0.1925262
0.0063,0.303,-0.95,79.05,79.05,-0.1925262
0.006301,0.303,-0.97,79.03,79.03,-0.19247332
0.006302,0.303,-0.95,79.05,79.05,-0.1925262
0.006303,0.303,-0.95,79.05,79.05,-0.1925262
0.006304,0.301,-0.95,79.05,79.05,-0.1925262
0.006305,0.301,-0.95,79.05,79.05,-0.1925262
0.006306,0.303,-0.95,79.05,79.05,-0.1925262
0.006307,0.303,-0.95,79.05,79.05,-0.1925262
0.006308,0.303,-0.95,79.05,79.05,-0.1925262
0.006309,0.301,-0.95,79.05,79.05,-0.1925262
0.00631,0.303,-0.95,79.05,79.05,-0.1925262
0.006311,0.301,-0.95,79.05,79.05,-0.1925262
0.006312,0.299,-0.95,79.05,79.05,-0.1925262
0.006313,0.305,-0.95,79.05,79.05,-0.1925262
0.006314,0.303,-0.93,79.07,79.07,-0.19257908
0.006315,0.305,-0.93,79.07,79.07,-0.19257908
0.006316,0.303,-0.95,79.05,79.05,-0.1925262
0.006317,0.303,-0.93,79.07,79.07,-0.19257908
0.006318,0.303,-0.95,79.05,79.05,-0.1925262
0.006319,0.301,-0.93,79.07,79.07,-0.19257908
0.00632,0.303,-0.93,79.07,79.07,-0.19257908
0.006321,0.301,-0.95,79.05,79.05,-0.1925262
0.006322,0.305,-0.93,79.07,79.07,-0.19257908
0.006323,0.305,-0.93,79.07,79.07,-0.19257908
0.006324,0.305,-0.93,79.07,79.07,-0.19257908
0.006325,0.303,-0.93,79.07,79.07,-0.19257908
0.006326,0.303,-0.93,79.07,79.07,-0.19257908
0.006327,0.307,-0.93,79.07,79.07,-0.19257908
0.006328,0.305,-0.93,79.07,79.07,-0.19257908
0.006329,0.299,-0.93,79.07,79.07,-0.19257908
0.00633,0.301,-0.93,79.07,79.07,-0.19257908
0.006331,0.301,-0.93,79.07,79.07,-0.19257908
0.006332,0.303,-0.93,79.07,79.07,-0.19257908
0.006333,0.303,-0.93,79.07,79.07,-0.19257908
0.006334,0.301,-0.93,79.07,79.07,-0.19257908
0.006335,0.301,-0.93,79.07,79.07,-0.19257908
0.006336,0.301,-0.93,79.07,79.07,-0.19257908
0.006337,0.303,-0.93,79.07,79.07,-0.19257908
0.006338,0.301,-0.93,79.07,79.07,-0.19257908
0.006339,0.305,-0.93,79.07,79.07,-0.19257908
